sku,product_name,barcode,revenue,quantity
PBUG06,Popping Bug - Texas Toad,,16.0,2
785249532627,Cast Cray Crap Slap Minner - Red Spec,,16.0,4
PBUG05,Popping Bug - Charcoal,,16.0,2
00164,Eurogrub Jr. - Super Glow,,16.0,4
TSC-Q,Texas Sweet Chilli Pickle Chips - QUART,637609939945,15.99,1
KDCQ-1,Kosher Dill Pickle Chips - QUART,783970751263,15.99,1
BBQ-1,Sweet Bread & Butter Pickle Chips - QUART,783970983695,15.99,1
LURE-848927012870,"Monster Mike - Walking Boss II Jr.4"" - Black Back Chrome Shad",,15.99,1
LURE-848927064183,Walking Boss II - Blue Gizzard Shad,,15.99,1
AC1014C,Corn Hanger - Single,857212003493,15.99,1
LURE-848927091943,Walking Boss Inshore - Bone Cracker,,15.99,1
810103811942,Tungsten Worm Weights - Black / 3/8 oz - 3pk,'810103811942,15.98,2
TP-120,Emerge Survival Toilet Paper - One Pack (x120 Total),,15.95,1
GP-PROTECT-7,Guaranteed Shipping Protection - Level 7,,15.68,1
XTRFSCB04,Flat Sided Crankbait - Fire Tiger,,15.58,2
BB-NED-EBRBF,Ned's a Bad Man - Electric Blue with Red and Silver Flake,,15.54,6
083054,Horny Toad - Watermelon Red,,15.48,3
PB8-3,Phat Boy MD - Fat Bass,812302017545,15.48,2
PB8-8,Phat Boy MD - Sherry’s Shad,812302017590,15.48,2
PB8-5,Phat Boy MD - Shelby’s Shad,812302017569,15.48,2
GOGKC3BAB,Googan Krackin' Craw - 3'' 10pk - Bama Bug,,15.0,3
FSHADZ4-84PK8,Finesse ShadZ - Pearl,,15.0,3
TS35-346PK6,Z-Man Trick ShotZ - White Lightening,,15.0,3
TS35-54PK6,Z-Man Trick ShotZ - Shiner,,15.0,3
SL-18,Slimmer Swimmer - Knockout,,15.0,3
MB-WSHIRT-RETRO-XL,Women’s Retro Logo Tee (XL) - XL / Grey,,15.0,1
SSB12-257,Swinging Sugar Buzzbait - Smokey Shad / 1/2 oz,,15.0,2
GOGRNBLF,Googan Rattlin' Ned - Misc Colors,,15.0,3
LURE-848927062257,School Master - Real Shad,,14.99,1
LURE-848927096863,Bull Nose - Natural Perch,,14.99,1
Lure-848927009290,Pro Ripper Magnum - Chaos / Cisco Sound,,14.99,1
LURE-848927074113,Walleye Jerkbait 136 - Flamingo / Minnow Sound,,14.99,1
CFLD25 Crystal 100% Fluoro,Vicious Crystal Clear 100% Japanese Fluorocarbon - 25 Lb Test - 500,876152000706,14.99,1
CFLD8 Crystal 100% Fluoro,Vicious Crystal Clear 100% Japanese Fluorocarbon - 8 Lb Test - 500,876152000645,14.99,1
JJ-WR,Jerky J - Watermelon Red,,14.98,2
JJ-WP,Jerky J - Watermelon Pepper,,14.98,2
7J-51GM-S1CM-FBM,Reaction Tackle Braided Fishing Line - Gray - 10lb / 300yds,840488209546,14.98,1
BGBSSW388-15,Baby Shad Swim'R,,14.97,3
sku-33016044421181,Bearing Retainer Spring Clip,,14.95,5
LTFB803,Tungsten Fat Boy - Chartreuse / Glow,,14.0,7
BBJ18-04,Big Bite Jig - 1/8 oz / Pink/Black Eye,,14.0,4
IMRLLC01,Impact Reactor Lipless - Turbo,,14.0,2
MB-RAGNAR-PB,Ragnar - old packaging - Pro Blue,,14.0,2
sticker-vibes,Keep the Good Vibes Sticker,,14.0,7
sticker-dead,Steal Your Face Sticker,,14.0,7
ICBM120/10,River2Sea ICBM Glide Bait - Orange Crush,,13.99,1
P106DD-LS,Provoke 106DD - Live Shad,,13.99,1
1608-209,Airtail Stick - Green  Pumpkin,'876716005819,13.98,2
GLHC-MISC,Hammer Craw - Misc. Colors,,13.98,2
810103812277,Tungsten Drop Shot Weights - Skinny - 5/8 oz,810103812277,13.98,2
810103812192,Tungsten Drop Shot Weights - Teardrop - 1/2 oz - 2pk,810103812192,13.98,2
1660-113,Crush Craw - PB&J,'876716004515,13.98,2
YAM-7GL-05-194,Yamamoto Kut Tail Worm - Watermelon Pepper,,13.98,2
1660-270,Crush Craw - Black Blue Flake,'876716001989,13.98,2
YAM-136-07-996,Cowboy - Bruised Shin,,13.98,2
1660-206,Crush Craw - Green Pumpkin Magic,'876716001118,13.98,2
YAM-136-07-955,Cowboy - Watermelon Black w/Red Flake/Lite Watermelon Red w/Black Flk,,13.98,2
1620-270,Airtail Rattler - Black Blue Flk,'876716002979,13.98,2
1677-209,Rattlesnake - Green Pumpkin,'876716000173,13.98,2
1688-260,Megatail Rattlesnake - Red Bug,'876716001743,13.98,2
1688-590,Megatail Rattlesnake - Trophy Hunter,'876716001781,13.98,2
1677-610,Ballistic Bluegill - Ballistic Bluegill,'876716003648,13.98,2
BC8-10-150-FBM,Reaction Tackle X8 Braided Fishing Line - Blue Camo 8 Strand - 10lb / 150yds / Blue Camouflage,840488201281,13.98,1
RT-FCC-10-350-FBM,Reaction Tackle Fluorocarbon Coated Fishing Line - Clear / 10LB (350 yards),840488221715,13.98,1
1630-610,Airtail Wiggler - Ballistic Bluegill,'876716003396,13.98,2
1630-260,Airtail Wiggler - Red Bug,'876716002276,13.98,2
1200-590,Shad Trixx - Trophy Hunter,'876716004775,13.98,2
1200-215,Shad Trixx - Houdini,'876716003563,13.98,2
MB-TWW-34-2,Tungsten Worm/Bullet Weights - 3/4oz - 2 pack,656750687505,13.0,2
LL-WNP-465,Livingston Walk N Pop- misc skus,,12.99,1
LURE-848927026037,Stick Master 127 - Chartreuse Shad,,12.99,1
LURE-848927007050,Pro Sizzle Jr - Black Back Chrome Shad,,12.99,1
33962901-gold,Mounchain 3/16 Hunting View Archery Peep Sight Shot Compound Composite Bow Aluminum 10mm (0.39in) Diameter Hunting Accessories - Gold,,12.99,1
LURE-848927022978,Pro Wake - Red White and True,,12.99,1
43124,"Rally Shad - 3.75"" - Perch",,12.98,2
grayghost4,Gray Ghost Classic Streamer Flies - Set of 4- Hook Size 4,,12.95,1
425KMSPLT-04,Kamikaze Swimon Split Tail - 4.25 / Smoky Gold,,12.87,3
FCQ-1,Firecracker: Mild Hot Pickle Chips - QUART,783970751065,12.79,1
45SSMASH-04,Smallie Smasher - Smoke Purple Flake,,12.0,3
45SSMASH-02,Smallie Smasher - Chick Magnet,,12.0,3
00249,Shrimp-X - Gold,,12.0,3
MONSTERS-344-3X,MONSTERS Tee - 3X,,12.0,1
00243,Eurogrub Jr. - Gold,,12.0,3
RDCRW-HD-01,Real Deal HD Craw - Black Brown,,12.0,2
00190,Shrimp-X - Red,,12.0,3
BR-TJIG-5MM,Ice Jig,,12.0,4
SKNDA-MOONJIG,K & E Tackle Skandia Moon Jig,,12.0,4
BH-SHIRT-DEEP-L,Basshik Logo - Grey / L,,12.0,1
STICKER-RIVER,River Rat Sticker,,12.0,12
CC-35BNB-904,Bourbon & Brown Sugar Beef Jerky - 3.5 Ounce,,12.0,1
PSJTEQ716,Tequila Skipping Jig - 7/16oz,,11.98,2
FINSTK2.75-784,"2.75"" Ned Candy - Black Neon Swirl",8 53514 000963,11.98,2
BJ46,Flipping Jig - Firecracker,,11.98,2
N58432,Little Spanky - Green Pumpkin TX Red,,11.98,3
810103812116,Tungsten Drop Shot Weights - Skinny - 3/16 oz,810103812116,11.98,2
FCA-8-150-FBM,Reaction Tackle Braided Fishing Line - Fire Camo - NEW - 8lb / 150yds,840488209430,11.98,1
THD-350-028,"Tackle HD Swimmer 3.5""",,11.98,2
LSC-003,Rattlin' LIL-Super Cisco - Chrome Perch,812302013912,11.98,2
LVGN-15-150-FBM,Reaction Tackle Braided Fishing Line - NO FADE Low-Vis Green - 15lb / 150yds / Low-Vis Green,840488216063,11.98,1
PX49Z-MB-3/0-3PK,ProX Nano Offset Worm Hook - 3/0,,11.97,3
PX36Z-MB-4/0-3,ProX Nano Offset Worm Hook - 4/0,,11.97,3
RO3-805,"Strike King Rodent 3"" - Blue Craw Red Flake / 3""",,11.9,2
RO4-259,"Rodent 4"" - Swampwater Blue",,11.9,2
RO3-50,"Strike King Rodent 3"" - Okeechobee Craw / 3""",,11.9,2
RO3-808,"Strike King Rodent 3"" - Black Blue Swirl / 3""",,11.9,2
BW10-805,"KVD Bull Worm 10"" - Blue Craw Red Flake",,11.58,2
BMBB-BLKB,Brawler Bug 3.5 - Black and Blue,,11.18,2
KVDSF4.5-108,KVD Supa Fry - Blue Craw,,11.0,2
SRF204,"Stanley Ribbit 3.5"" - Watermelon Red Pearl",,11.0,2
FBFIN5-270,KVD Fat Baby Finesse Worm - Bold Bluegill,,11.0,2
MB-SHIRT-RAG-HCEM-3X,Rise n' Glide - 3X,,11.0,1
HERC5-54,"Herculez Swimbait 5"" - Shiner",,10.99,1
29120973-yellow,12Pcs/lot Hunting Arrow Archery Crossbow Bolt Hunting Shooting Arrow Steel Bow Target Tree Tactical Military Accessories 16cm - Yellow,,10.99,1
CHFJ-1/4-WTR,Castaic RC Hammer Football Jig - 1/4oz / Watermelon,,10.98,2
misc-hawg,"Muscle Back Hawg Hunter - 6"" / Misc Colors",,10.98,2
810103812260,Tungsten Meister Nail Weights - 3/32 oz (3 pack),810103812260,10.98,2
GOGSSGPP,Googan Slim Shake Worm - 6.5'' 9p - Green Pumpkin Pearl,,10.0,2
LC-6160-4,Slabasaurus Rex - Firetiger,,10.0,1
Misc-SGTS,Misc Sergeant Lipless Crankbait,,10.0,1
32120,Hot Shot Minnow - Bass Candy,,10.0,2
2MNR-17,Crappie Minnr - Electric Chicken Glow,,10.0,5
TS35-01PK6,Z-Man Trick ShotZ - Black,,10.0,2
shipping,Subscription Shipping,,10.0,2
12137,True Center Stick - Watermelon Pearl  Laminate,,10.0,2
SLMNDR6,Descend Salamander - Sunrise,,10.0,2
A10SB-RDC,A10 Square Bill - Red Craw,,10.0,1
FC02,Pre-Rigged Finesse Craw - Watermelon Seed,,10.0,2
TEAM-06-3X,Team MONSTERBASS - 3X,,10.0,1
GOGTHBLU,Googan Trench Hawg - 6'' 7pk - Blue Baby,,10.0,2
misc-soft,Miscellaneous Soft Plastics,,10.0,2
PB-12,Unknown Products - Vexan Phat Boy,,10.0,2
SN-BCLV-EB,Bacon Lovers Seasoning,810134440333,10.0,1
BEET02,Battle Beetle - Cobalt,,9.99,1
PB4-5,Phat Boy Squarebill - Shelby’s Shad,812302017446,9.99,1
SF-DW-GH,Snek Frog - Double Kunai / Ghost,723098313561,9.99,1
TRD4-109PK6,"Big TRD - 4"" / Coppertreuse",,9.98,2
810103811669,Tungsten Flipping Weights - Black / 1/8 oz -4pk,'810103811669,9.98,2
810103811911,Tungsten Worm Weights - Black / 1/8 oz - 4pk,,9.98,2
H8-YH2G-UEGA-FBM,Reaction Tackle Braided Fishing Line - Moss Green - 10lb / 150yds,840488213857,9.98,1
PSBTS07-IS,Bagley Twinspin - Injured Shad,,9.95,1
810103812109,Tungsten Drop Shot Weights - Skinny - 1/8 oz,810103812109,9.9,2
810103812154,Tungsten Drop Shot Weights - Teardrop - 1/8 oz - 4pk,810103812154,9.9,2
XB-5-CHRT-BLU,XB-5 Crankbait - Chartreuse Blue Back,,9.0,1
SBI-MISC,Z-Man SlingbladeZ Spinnerbait - Misc Indiana Blade,,9.0,1
SBW-MISC,Z-Man SlingbladeZ Spinnerbait - Misc Willow Blade,,9.0,1
TCRAW4-242PK6,Turbo CrawZ - Dark Melon Red,,9.0,2
10-20-GGS-10005D,Googan Squad Clickbait - Sunrise Craw,,8.99,1
10-20-GGS-10005B,Googan Squad Clickbait - White/Chartreuse,,8.99,1
10-20-GGS-10005E,Googan Squad Clickbait - White,,8.99,1
BH-6159-9,HB-75 - Bass,656750686577,8.99,1
LC-6161-6,Captain Slayhab - Shocker,,8.99,1
VF-CRANK3-SEXY,SC-70 Crankbait - Sexy Shad,,8.99,1
SBFW14-02,Z-Man Sling Bladez Double Willow Spinnerbait - 1/4oz / Chartreuse,,8.99,1
SBFW14-04,Z-Man Sling Bladez Double Willow Spinnerbait - 1/4oz / Sexy Shad,,8.99,1
SBFT38-01,Z-Man Sling Bladez Power Finesse Indiana Colorado Spinnerbait - Indiana & Colorado Blades / 3/8oz / Blue Herring,,8.99,1
ASDRB12282,Smithwick Suspending Rogue - Lady,49575006826,8.99,1
CT5-7-09,Squarebill Crankbait - 5-7' Diver / Chart/Pearl,,8.99,1
PT-BB3,Buzzbait - PRODUCT TESTING - 3,8 53514 000994,8.99,1
PTCR-10-ghostproblue,Head Banger DT-12 - Ghost Pro Blue,,8.99,1
PTJB-1,Ripper 100 Medium Diving Jerkbait - Pearl Sunrise,,8.99,1
PTCR-10-ghostshad,Head Banger DT-12 - Ghost Shad,,8.99,1
B8-roccit-bshiner,B8LAB Roccit Shad - Blue Shiner,,8.95,1
MLF-240,Warpig - Rubbertail,,8.59,1
CFLO10 Crystal 100% Fluoro,Vicious Crystal Clear 100% Japanese Fluorocarbon - 10 Lb Test - 200,876152000553,8.49,1
CFLO18 Crystal 100% Fluoro,Vicious Crystal Clear 100% Japanese Fluorocarbon - 18 Lb Test - 200,876152002557,8.49,1
CFLO20 Crystal 100% Fluoro,Vicious Crystal Clear 100% Japanese Fluorocarbon - 20 Lb Test - 200,876152000591,8.49,1
CFLO6 Crystal 100% Fluoro,Vicious Crystal Clear 100% Japanese Fluorocarbon - 6 Lb Test - 200,876152000539,8.49,1
sku-48025924174132,Buffalo Bob's Jerky Stick (mild) - 1,,8.4,4
GMIN-27BPK6,Z-Man MinnowZ - Blue Glimmer,,8.0,2
LL-SD8-SB,Sugar Daddy 8 - Splatterback,656750687970,8.0,1
LL-SD6-CBB,Sugar Daddy 6 - Chartreuse Black Back,656750686638,8.0,1
LL-SD8-BS,Sugar Daddy 8 - Blue Black Splatterback,656750687949,8.0,1
XTRP02,Popper - Frog,,8.0,1
BGMG3SS248-10,Slab Slay'R - Twilight,,8.0,2
00236,Eurogrub - Purple,,8.0,2
XTRP07,Popper - Tree Frog,,8.0,1
BYTR2917,Toad Runner Jr. - Bone,,8.0,1
810103812086,Tungsten Worm Weights - Natural / 3/8 oz - 3pk,'810103812086,7.99,1
treble6whitepk,Crystal Reaper Treble Hooks (6pk) - #6 / White Crystal,812302015022,7.99,1
treble8red,Crystal Reaper Treble Hooks (6pk) - #8 / Red Crystal,812302011444,7.99,1
20292804,Fall Away Ultra Arrow Rest Fastener Black Clip Clamps Archery Compound Bow Part Archery Accessories,,7.99,1
PB12-7,Phat Boy DD - Golden Shiner,812302017705,7.99,1
PB12-3,Phat Boy DD - Fat Bass,812302017668,7.99,1
PB12-13,Phat Boy DD - Colbys Bass Candy,812302014568,7.99,1
PB12-8,Phat Boy DD - Sherry’s Shad,812302017712,7.99,1
PB8-14,Phat Boy MD - Gold Ghost,812302014551,7.99,1
PB8-13,Phat Boy MD - Colbys Bass Candy,812302014544,7.99,1
PB8-2,Phat Boy MD - Lemon Meringue,812302017538,7.99,1
PB4-14,Phat Boy Squarebill - Gold Ghost,812302014797,7.99,1
PB4-10,Phat Boy Squarebill - Killer Crawdad,812302017491,7.99,1
810103812185,Tungsten Drop Shot Weights - Teardrop - 3/8 oz - 3pk,810103812185,7.95,1
810103812130,Tungsten Drop Shot Weights - Skinny - 3/8 oz,810103812130,7.95,1
HYLSMWP2.75GLM,Minwaow - Glass Minnow,,7.5,1
JJ-JB,Jerky J - Junebug,,7.49,1
PB8-10,Phat Boy MD - Killer Crawdad,812302017613,7.49,1
PF-MAG,Panfish Magnets,,7.4,2
MB-TSDSW-14-3,Tungsten Skinny Drop Shot Weights - Wedge / 1/4 oz - 3 pack,,7.0,1
BR-MMNOW-2548,Micro Minnow - Red,,7.0,2
LLJ-ASST,Looter Lure Ice Fishing Jig,,7.0,1
BBJ18-01,Big Bite Jig - 1/8 oz / White/Black Eye,,7.0,2
MFSHD-300400,Mini Fluke Shad,,7.0,2
BMIN06,"Bait Shifter 3.5"" Minnow Kit - Misc",,7.0,1
LH-FROG-MISC,LUNKERHUNT FROG MISC,,7.0,1
12-598,Red Eye Shad - Chartreuse,,6.99,1
12-586,Red Eye Shad - Sexy Blueback Herring,,6.99,1
SCTRAMT-24,Scentsation Ramtail 35 - Saphire Blue,,6.99,1
1608-010,"5.25"" Airtail Stick - Shad Spawn",,6.99,1
YAM-134-06-979,4'' Zako Houdini - 6 PACK,,6.99,1
SCTRAMT-20,Scentsation Ramtail 35 - Alabama Craw,,6.99,1
810103812253,Tungsten Meister Nail Weights - 3/16 oz (2 pack),,6.99,1
810103811805,Tungsten Flipping Weights - Green Pumpkin / 1/2 oz - 2pk,'810103811805,6.99,1
1620-201,Airtail Rattler - Chartreuse Pepper,'876716002894,6.99,1
1660-110,Crush Craw - Spicy Craw,'876716004485,6.99,1
810103811829,Tungsten Flipping Weights - Green Pumpkin / 1 oz - 1pk,'810103811829,6.99,1
1660-550,Crush Craw - Ssabednarg,'876716004461,6.99,1
1630-590,Airtail Wiggler - Trophy Hunter,'876716002238,6.99,1
1688-210,Megatail Rattlesnake - Watermelon Red Flake,'876716001668,6.99,1
1620-260,Airtail Rattler - Red Bug,'876716002993,6.99,1
1688-209,Megatail Rattlesnake - Green Pumpkin,'876716001712,6.99,1
1620-209,Airtail Rattler - Green Pumpkin,'876716002870,6.99,1
1676-550,Baby Rattlesnake - Ssabednarg,'876716000449,6.99,1
1200-209,Shad Trixx - Green Pumpkin,'876716004874,6.99,1
SBFT38-06,Z-Man Sling Bladez Power Finesse Indiana/Colorado & Double Willow Spinnerbait - Indiana & Colorado Blades / 3/8oz / Bluegill,,6.74,1
XTRFSCB03,Flat Sided Crankbait - Perch,,6.59,1
43309,"Rally Shad - 3.75"" - 309",,6.49,1
43280,"Rally Shad - 3.75"" - Smelt",,6.49,1
43272,"Rally Shad - 3.75"" - Minnow Magic",,6.49,1
POPRT-07,Poppa Pete Replacement Tails - RED,013415992426,6.35,1
Zee-SBT4-100,"Snake Charmer - 4'"" / Black",,6.0,1
Zee-SBT4-105,"Snake Charmer - 4'"" / Chartreuse",,6.0,1
Zee-SBT4-115,"Snake Charmer - 4'"" / Pearl",,6.0,1
Zee-SBT4-121,"Snake Charmer - 4'"" / White",,6.0,1
Zee-SBT4-304,"Snake Charmer - 4'"" / Black Blue Flake",,6.0,1
Zee-SBT4-114,"Snake Charmer - 4'"" / Orange",,6.0,1
BZ2-CHSP,Widow Maker Ballzy - Chartreuse Sparkle,,6.0,3
QT-HHJ-12BLUGRP,Queen Tungsten Hammerhead Jig - 1/2oz / Blue Grape,,6.0,1
MB-STICKER-BITEME-STORE,Bite Me,,6.0,3
PSJBR716,Pacemaker Jig Series - Pulse Swim Jig - 7/16oz / Black/Red,,5.99,1
MJFO34-DPKL,Ike's Flip Out Jig - 3/4 oz. - Dill Pickle,,5.99,1
UDLMRTS04GBKS,Rota Shad - Green Back - Silver Tails,,5.99,1
UDLMRTS04FTGG,Rota Shad - Firetiger - Gold Tails,,5.99,1
10317,"Muscle Back Finesse Craw 4"" - Peanut Butter and Jelly",,5.99,1
SBTJMB-3/8,Spro Bucktail Jig - 3/8 / Magic Bus,,5.99,1
SBTJCRS-3/8,Spro Bucktail Jig - 3/8 / Chrome Silver,,5.99,1
SBTJRW-1/2,Spro Bucktail Jig - 1/2 / Red White,,5.99,1
810103811775,Tungsten Flipping Weights - Green Pumpkin / 3/16 oz - 4pk,'810103811775,5.99,1
TS5- 314,"5"" Pro Stick - Green Pumpkin",853514000819,5.99,1
TS5- 302,"5"" Pro Stick - Watermelon Seed Red",853514000826,5.99,1
TS5- 307,"5"" Pro Stick - Chartreuse Pepper",853514000833,5.99,1
TS5- 340,"5"" Pro Stick - Pearl Silver Flake",853514000840,5.99,1
TS5- 316,"5"" Pro Stick - Junebug",853514000857,5.99,1
TS5- 557,"5"" Pro Stick - Green Pumpkin w/ Chartreuse  Tip",853514000864,5.99,1
TS5- 304,"5"" Pro Stick - Black Blue",853514000871,5.99,1
TS5- 351,"5"" Pro Stick - Green Pumpkin Red Flake",853514000888,5.99,1
810103812178,Tungsten Drop Shot Weights - Teardrop - 1/4 oz - 3pk,810103812178,5.99,1
TS5-340,"5"" Pro Stick - Pearl Silver Flake",853514000840,5.99,1
MX003,Mixer - GREEN PUMPKIN / BLUE FLAKE,787416473603,5.99,1
MX006,Mixer - GREEN PUMPKIN / RED FLAKE,787416473634,5.99,1
MX004,Mixer - PEARL WHITE,787416473610,5.99,1
MX001,Mixer - TRD BROWN/BLACK FLAKE,787416473580,5.99,1
810103811683,Tungsten Flipping Weights - Black / 1/4 oz - 3pk,'810103811683,5.99,1
LSC-005,Rattlin' LIL-Super Cisco - Diesel,812302013936,5.99,1
RO4-229,"Rodent 4"" - Roadkill",,5.95,1
RW5-13,Rattlin' Wasp Trolling & Crankbait lures - #5 / Golden Goose,812302016821,5.62,1
RW5-6,Rattlin' Wasp Trolling & Crankbait lures - #5 / Yellow Jacket,812302016753,5.62,1
RW5-18,Rattlin' Wasp Trolling & Crankbait lures - #5 / Perch Goblin,812302016876,5.62,1
BMBWC-BB,Baby Swiss Chunk - Black and Blue,,5.59,1
GL6TTW96-10,Gene Larew Tattletail Worm - Watermelon Pepper,,5.5,1
CHFJ-1/2-ORG/CRW,Castaic RC Hammer Football Jig - 1/2oz / Orange Craw,,5.49,1
CEPF14-02,Z-Man CrossEyeZ Power Finesse Jig 1/4 oz - Green Pumpkin,,5.49,1
CEPF14-01,Z-Man CrossEyeZ Power Finesse Jig 1/4 oz - Black Blue,,5.49,1
RW4-10,Rattlin' Wasp Trolling & Crankbait lures - #4 / Firetiger,812302016623,5.24,1
RW4-11,Rattlin' Wasp Trolling & Crankbait lures - #4 / Coot Clown,812302016630,5.24,1
BB-NED-DGRBF,Ned's a Bad Man - Dark Green with Red and Blue Flake,,5.18,2
GOGSS8NTC,Googan Slim Shake Worm - 8'' 7pk - Night Club,,5.0,1
DSGP8,Drop Shad - Green Pumpkin,,5.0,1
WF-SOCK-TUNA,There's Tuna On Your Socks,,5.0,1
PPOPPER45-BONE,Panfish Popper 45,,5.0,1
HCR-46PK3,Z-Man Hella CrawZ - Green Pumpkin,,5.0,1
SSJR-20,Super Swimmer Jr. - Moonlight,,5.0,1
32372,Hot Shot Minnow - War Mouth,,5.0,1
STKA-JIGMIN,Sitka Jigging Minnow,,5.0,1
DOB-SFJ38-106-1,HT Skrt FB Jig - Midnight Blue / 3/8oz,,5.0,1
DOB-SFJ38-107-1,HT Skrt FB Jig - Midnight Purple / 3/8oz,,5.0,1
SW-TS,Slim Wild - Texas Smoke,,4.99,1
misc-grunt,Thunderhawk Grunt Jig - Misc Colors,,4.99,1
sku-52490618339488,(3 Pack) Thank God For Hunting Bracelet,,4.99,1
VF-TOAD-762-4,Best Toad Ever - Green Pumpkin/Opaque Chartreuse Laminate,,4.49,1
VF-TOAD-743-4,Best Toad Ever - Green Pumpkin/Pearl Laminate,,4.49,1
sku-48025814466868,Alligator Jerky (Cajun Style) - 1,,4.2,2
STICKER-CO,Sunscape Sticker,,4.0,2
GC116MP,Pro Built Crappie Jighead - Purple,,4.0,1
BZ2-W,Widow Maker Ballzy - White,,4.0,2
SHAKEY-38-1,Sabertooth Shakey Head Hooks - 3/8 oz / Black,656750688328,4.0,1
MB-TTDRW-12-2,Tungsten Drop Shot Weights - Wedge / 1/2 oz - 2 pack,656750687581,4.0,1
GC116SCY,Pro Built Crappie Jighead - Chartreuse,,4.0,1
640265229862,Tungsten Glow Series Scud Missile - Pink Crackerized,,4.0,2
PX36Z-MB-3/0-3,ProX Nano Offset Worm Hook - 3/0,,3.99,1
N58008,Little Spanky - Watermelon Red,,3.99,1
PINTL-300100,Pintail,,3.5,1
BLKB2-1003-009,Marabou Road Runner - 1/8 oz / Red/White,,3.5,1
TTIC-343PK8,TRD TicklerZ - Drew's Craw,,3.29,1
MB-NEDEWG-GRAPE-18,Sabertooth EWG Ned Heads - 1/8oz / Grape,656750687284,3.29,1
CB-2PK-AST,Panfish Flies,,3.0,1
CRLISLE-FLTS,Carlisle Slotted Floats,,3.0,1
BB-NED-BPBF,Ned's a Bad Man - Brown with Purple and Blue Flake,,2.59,1
MB-CRAW-TH,PB Craw - Trophy Killer,,2.1,1
LUNKERHUNT-STICKER22,LUNKERHUNT Sticker,,2.0,1
TMB-MB,MONSTERBASS E-Z Panfish Float,,1.99,1
MB-REPLACEMENT-SHIPPING,OFFICE USE ONLY- DO NOT SHIP (Shipping Issue),,0.0,263
MB-REPLACEMENT-DAMAGED,OFFICE USE ONLY- DO NOT SHIP (Damaged Item),,0.0,89
MB-REPLACEMENT-ORDER,OFFICE USE ONLY- DO NOT SHIP (Missing Item),,0.0,228
MB-REPLACEMENT-WRONG,OFFICE USE ONLY- DO NOT SHIP  (Wrong Item),,0.0,121
mb-gift-psw-6,Platinum Series PSW: 6 month gift,,0.0,3
mb-gift-national-12,Gold Series: 12 month gift,,0.0,8
ID-retail,RETAIL ORDER - DO NOT BREAK INNER CASE COUNTS,,0.0,25
platinum-0925-old,Remaining Subscription Inventory - Platinum Bass / September 2025,,0.0,31
platinum-1025-old,Remaining Subscription Inventory - Platinum Bass / October 2025,,0.0,6
VKA-20R-JP23001-BK,"Journey Aluminum Paddle (90.5"") - 230cm",840022701055,0.0,1
platinum-1125-old,Remaining Subscription Inventory - Platinum Bass / November 2025,,0.0,11
kids-0625-old,Remaining Subscription Inventory - Kids / June 2025,,0.0,4
kids-0325-old,Remaining Subscription Inventory - Kids / March 2025,,0.0,4
multi-1125-old,Remaining Subscription Inventory - Platinum Multi / November 2025,,0.0,13
platinum-1225-old,Remaining Subscription Inventory - Platinum Bass / December 2025,,0.0,1
