Rank,SKU,Product_Name,Product_Type,Vendor,Revenue,Quantity,Avg_Price,Order_Count,Current_Price,Current_Inventory,Status
2149,8097285_19395,Retro Logo Tee - Navy / S,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2150,9663102_8925,Thicc-fil-A - Black Heather / L,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2151,9663102_8926,Thicc-fil-A - Black Heather / XL,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2152,8097285_19402,Retro Logo Tee - White / L,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2153,8097285_19394,Retro Logo Tee - Black / S,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2154,STICKER-RISE,MONSTERBASS Rise and Glide Sticker,Stickers,MONSTERBASS,22.0,11,2.0,7,2.00,577,ACTIVE
2155,8097285_19403,Retro Logo Tee - Black / XL,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2156,8097285_19401,Retro Logo Tee - Navy / L,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2157,9663102_4014,Thicc-fil-A - White / XL,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2158,4601054_8498,Monsterfish - Heather Midnight Navy / XL,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2159,8097285_19397,Retro Logo Tee - Black / M,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2160,8919990_8493,Largie Smalls - Heather Forest / 3XL,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2161,6618872_5294,MONSTERBASS Logo Tee - White / 3XL,Shirts,MONSTERBASS.,22.0,1,22.0,1,22.00,9998,ACTIVE
2162,PP006,Pistol Pete - Gizzard Shad,Swimbaits,G-Ratt Baits,21.99,1,21.99,1,21.99,79,ACTIVE
2163,PP016,Pistol Pete - Guida's Citrus Shad,Swimbaits,G-Ratt Baits,21.99,1,21.99,1,21.99,162,ACTIVE
2164,LL-19,Pro Ripper - Threadfin Shad,Lipless Crankbait,Livingston Lures,21.98,2,10.99,2,10.99,0,DRAFT
2165,CB-2,Create A Bait - Little Banger Blank,Crankbaits,MONSTERBASS,21.98,4,5.5,3,5.99,319,ACTIVE
2166,HERC5-263,"Herculez Swimbait 5"" - Opening Night",Soft Swimbaits,Z-Man Fishing Products,21.98,2,10.99,1,10.99,0,ARCHIVED
2167,R1-5KUE-WIC2-FBM,Reaction Tackle Braided Fishing Line - Hi-Vis Orange - 10lb / 500yds / Hi-Vis Orange,Braid,Reaction Tackle,21.98,1,21.98,1,21.98,119,ARCHIVED
2168,UH-4MDL-SO5E-FBM,Reaction Tackle Braided Fishing Line - Hi-Vis Orange - 30lb / 500yds,Braid,Reaction Tackle,21.98,1,21.98,1,21.98,58,ARCHIVED
2169,treble4red,Crystal Reaper Treble Hooks (6pk) - #4 / Red Crystal,Hooks,VEXAN®,21.97,3,7.32,2,7.99,183,ACTIVE
2170,GOGBBSUM,Googan Bandito Bug - 4'' 7pk - Summer Craw,Craws & Creatures,Googan Baits,21.77,4,5.44,4,5.59,0,ARCHIVED
2171,MB-PDSP-BLK-XL,MONSTERBASS Sweatpants - Black / XL,Hoodies & Outerwear,MONSTERBASS,21.42,1,21.42,1,29.00,0,ARCHIVED
2172,MB-TSDSC-14-3,Tungsten Skinny Drop Shot Weights - Casting / 1/4 oz - 3 pack,Tungsten,MONSTERBASS,21.0,3,7.0,3,7.00,0,ACTIVE
2173,LGSTK219,Glow Streak - Red Craw,Crankbaits,Lindy,21.0,3,7.0,2,7.00,0,ARCHIVED
2174,MB-SHIRT-WBURGER-HGREY-2X,MONSTERBURGER - 2X / Heather Grey,Shirts,MONSTERBASS,21.0,1,21.0,1,21.00,0,ACTIVE
2175,BMIN01,"Bait Shifter 3.5"" Minnow Kit - Watermelon Red",Soft Swimbaits,,21.0,3,7.0,3,,,
2176,8919990_8927,Largie Smalls - Black Heather / 2XL,Shirts,MONSTERBASS.,21.0,1,21.0,1,21.00,9998,ACTIVE
2177,1546710_10364,MONSTER/BASS Tee - Heather Dust / 2XL,Shirts,MONSTERBASS.,21.0,1,21.0,1,21.00,9998,ACTIVE
2178,8919990_4115,Largie Smalls - Navy / 2XL,Shirts,MONSTERBASS.,21.0,1,21.0,1,21.00,9998,ACTIVE
2179,8919990_4050,Largie Smalls - Brown / 2XL,Shirts,MONSTERBASS.,21.0,1,21.0,1,21.00,9998,ACTIVE
2180,8919990_4035,Largie Smalls - Asphalt / 2XL,Shirts,MONSTERBASS.,21.0,1,21.0,1,21.00,9998,ACTIVE
2181,FB-039-265,The Golden Child - Frog 8cm / 25 gm,Topwater,Fat Bastard Frog Company,21.0,7,3.0,5,3.00,0,ARCHIVED
2182,1828099_4015,Bucket Time Tee - 2XL,Shirts,MONSTERBASS.,21.0,1,21.0,1,21.00,9998,ACTIVE
2183,LURE-848927071860,"Head Hunter 6"" - Natural Perch / Perch Sound",Crankbaits,Livingston Lures,20.99,1,20.99,1,13.99,298,ACTIVE
2184,848927014119,Primetyme CB 1.5 - Melon Shad,Crankbaits,Livingston Lures,20.99,1,20.99,1,20.99,0,ARCHIVED
2185,1608-270,"5.25"" Airtail Stick - Black Blue Flake",Worms,GRANDEBASS,20.97,3,6.99,3,6.99,106,ACTIVE
2186,1608-204,Airtail Stick - Baby Bass,Worms,GRANDEBASS,20.97,3,6.99,3,6.99,318,ACTIVE
2187,1608-540,Airtail Stick - Magic Grass,Worms,GRANDEBASS,20.97,3,6.99,3,6.99,198,ACTIVE
2188,810103811959,Tungsten Worm Weights - Black / 1/2 oz - 2pk,Tungsten,1st Contact Tungsten,20.97,3,6.99,1,6.99,0,ACTIVE
2189,1670-610,Rattlesnake'O - Ballistic Bluegill,Worms,GRANDEBASS,20.97,3,6.99,2,6.99,218,ACTIVE
2190,1670-260,Rattlesnake'O - Red Bug,Worms,GRANDEBASS,20.97,3,6.99,2,6.99,168,ACTIVE
2191,1676-201,Baby Rattlesnake - Chartreuse  Pepper,Worms,GRANDEBASS,20.97,3,6.99,1,6.99,0,ACTIVE
2192,1250-000,"NEW: Kickback Shad 3.75"" - Black",Soft Swimbaits,GRANDEBASS,20.97,3,6.99,2,6.99,407,ACTIVE
2193,1660-880,Crush Craw - Magic Craw,Craws & Creatures,GRANDEBASS,20.97,3,6.99,2,6.99,267,ACTIVE
2194,1677-590,Rattlesnake - Trophy Hunter,Worms,GRANDEBASS,20.97,3,6.99,1,6.99,245,ACTIVE
2195,LL-30,Livingston Lures Walk N Pop 77 - Gold Digger,Topwater,Livingston Lures,20.78,2,10.39,2,12.99,-1,DRAFT
2196,GP-PROTECT-9,Guaranteed Shipping Protection - Level 9,Protection,MONSTERBASS,20.58,1,20.58,1,20.58,-1,ACTIVE
2197,SE3038-03PK3,Swimbait Eye Jigheads - 3/8oz / Glow,Jig Heads,Z-Man Fishing Products,20.0,4,5.0,4,5.00,0,ARCHIVED
2198,12131,True Center Stick - Watermelon Candy,Worms,X Zone Lures,20.0,4,5.0,2,5.00,0,DRAFT
2199,32309,Hot Shot Minnow - Hot Shot Minnow,Soft Swimbaits,X Zone Lures,20.0,4,5.0,3,5.99,0,ACTIVE
2200,BH-SHIRT-DEEP-S,Grenade Logo - Grey / S,Apparel,Basshik,20.0,1,20.0,1,12.00,0,ARCHIVED
2201,GOGBBBAB,Googan Bandito Bug - 4'' 7pk - Bama Bug,Craws & Creatures,Googan Baits,20.0,4,5.0,3,5.59,0,ARCHIVED
2202,GOGKCGPU,Googan Krackin' Craw - 4'' 7pk - Green Pumpkin Purple,Craws & Creatures,,20.0,4,5.0,4,,,
2203,00162,Y-Fry - Super Glow,Panfish Baits,Euro Tackle,20.0,5,4.0,5,4.00,0,ARCHIVED
2204,ACDC-256-3X,MONSTER / BASS - 3X,Shirts,MONSTERBASS,20.0,1,20.0,1,20.00,0,ACTIVE
2205,00167,Shrimp-X - Black,Panfish Baits,Euro Tackle,20.0,5,4.0,5,4.00,0,ARCHIVED
2206,00171,Eurogrub - Black,Panfish Baits,Euro Tackle,20.0,5,4.0,4,4.00,0,ARCHIVED
2207,CATPOP-PB,Mach Popper - Pro Blue,Topwater,Catch Outdoors,20.0,2,10.0,2,10.00,0,ARCHIVED
2208,38105NP-BN-4/0-5U,Mustad Ultrapoint Ultra Lock Soft Plastic Hook,Hooks,Mustad,20.0,4,5.0,4,5.00,0,ARCHIVED
2209,CMP-Misc,Mach Popper - Misc Colors,Topwater,Catch Outdoors,20.0,2,10.0,2,10.00,0,ARCHIVED
2210,MB-SHIRT-ENJOY-BLK-XS,Enjoy Monsterbass - XS / Black,Apparel,MONSTERBASS,20.0,1,20.0,1,20.00,0,ARCHIVED
2211,MB-SHIRT-ENJOY-GREEN-XS,Enjoy Monsterbass - XS / Green,Apparel,MONSTERBASS,20.0,1,20.0,1,20.00,0,ARCHIVED
2212,3001-06-CL-S,Iconic Logo Tee - S,Shirts,MONSTERBASS,20.0,1,20.0,1,20.00,0,ARCHIVED
2213,1546710_8462,MONSTER/BASS Tee - Dark Grey Heather / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9997,ACTIVE
2214,BH-UVLONG-SILVER-3XL,Basshik UV Sunshirt - 3X,UV Protection,Basshik,20.0,2,10.0,2,10.00,0,ARCHIVED
2215,MB-SHIRT-ENJOY-GREEN-XL,Enjoy Monsterbass - XL / Green,Apparel,MONSTERBASS,20.0,1,20.0,1,20.00,0,ARCHIVED
2216,1546710_4013,MONSTER/BASS Tee - White / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9997,ACTIVE
2217,8919990_4107,Largie Smalls - Maroon / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2218,6618872_4012,MONSTERBASS Logo Tee - White / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2219,1546710_4014,MONSTER/BASS Tee - White / XL,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9997,ACTIVE
2220,1546710_8460,MONSTER/BASS Tee - Dark Grey Heather / S,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2221,8919990_8925,Largie Smalls - Black Heather / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2222,8919990_4013,Largie Smalls - White / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2223,1546710_9575,MONSTER/BASS Tee - Black Heather / XS,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2224,6064336_9575,Fishing is Life - Black Heather / XS,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2225,1546710_4012,MONSTER/BASS Tee - White / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2226,donation-5,Donation to Support Veteran Families - $5,Unclassified,MONSTERBASS,20.0,4,5.0,4,5.00,-4,ACTIVE
2227,WSS608-1/2-BG-1,Skatter Shad Bladed Jig - 1/2oz,Bladed Jigs,Mustad,20.0,4,5.0,4,5.00,0,ARCHIVED
2228,6618872_4096,MONSTERBASS Logo Tee - Light Blue / S,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2229,STICKER-TRAP,Trap Sticker,Stickers,MONSTERBASS,20.0,10,2.0,7,2.00,685,ACTIVE
2230,6064336_4012,Fishing is Life - White / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2231,6064336_6949,Fishing is Life - Athletic Heather / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9997,ACTIVE
2232,6064336_8924,Fishing is Life - Black Heather / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2233,6618872_4097,MONSTERBASS Logo Tee - Light Blue / M,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2234,HFP-1,VooDoo Pop 80 - Beast,Popper,Hendrix Fishing,20.0,2,10.0,2,9.99,0,ARCHIVED
2235,HFP-2,VooDoo Pop 80 - G Frog,Popper,Hendrix Fishing,20.0,2,10.0,2,9.99,0,ARCHIVED
2236,HFP-3,VooDoo Pop 80 - Goldie,Popper,Hendrix Fishing,20.0,2,10.0,2,9.99,0,ARCHIVED
2237,HFP-4,VooDoo Pop 80 - Pearl Shad,Popper,Hendrix Fishing,20.0,2,10.0,2,9.99,0,ARCHIVED
2238,8919990_4108,Largie Smalls - Maroon / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2239,1546710_6948,MONSTER/BASS Tee - Athletic Heather / S,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2240,sticker-chunk,Chunk Chasers,Stickers,MONSTERBASS,20.0,10,2.0,9,2.00,829,ACTIVE
2241,1828099_9526,Bucket Time Tee - XS,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2242,6064336_6951,Fishing is Life - Athletic Heather / XL,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2243,8919990_4016,Largie Smalls - Black / S,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2244,8919990_8497,Largie Smalls - Heather Midnight Navy / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2245,6618872_4098,MONSTERBASS Logo Tee - Light Blue / L,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2246,1546710_9564,MONSTER/BASS Tee - Dark Grey Heather / XS,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2247,1546710_8923,MONSTER/BASS Tee - Black Heather / S,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2248,silver-0525-old,The Precision Power Bundle,Tackle Bundle,MONSTERBASS,20.0,1,20.0,1,20.00,-1,ACTIVE
2249,6064336_6948,Fishing is Life - Athletic Heather / S,Shirts,MONSTERBASS.,20.0,1,20.0,1,20.00,9998,ACTIVE
2250,P-JUICECLASSIC,Classic Kosher Dill Juice - Classic Kosher Dill,Pickles,Jersey Pickles,19.99,1,19.99,1,19.99,49416,ACTIVE
2251,KF-FREAK-CBLUE,KCL Freak 1.5 - Chartreuse Blue,Squarebill,Kingfisher Custom Lures,19.98,2,9.99,1,8.00,0,ACTIVE
2252,1105-001,5mm Glass Rattles,Accessories,,19.96,4,4.99,1,,,
2253,DOB-EFJ38-110-1,Extreme Football Jig – Root Beer/Green Pumpkin Craw,Jigs,Dobyn’s,19.96,4,4.99,3,4.99,0,ARCHIVED
2254,N58314,Little Spanky - Copperfield,Panfish Baits,Ned Bait,19.95,5,3.99,5,3.99,0,ARCHIVED
2255,3558490_16918,Snap case for Samsung® - Samsung Galaxy S10,,,19.95,1,19.95,1,,,
2256,9958064_17720,Tough Case for iPhone® - iPhone 15 Pro Max,,,19.95,1,19.95,1,,,
2257,3558490_16936,Snap case for Samsung® - Samsung Galaxy S21 Plus,,,19.95,1,19.95,1,,,
2258,9958064_17716,Tough Case for iPhone® - iPhone 15 Plus,,,19.95,1,19.95,1,,,
2259,SB05-RB,Sunny B Crankbait - Root Beer,Crankbaits,Bagley,19.9,2,9.95,2,9.95,0,DRAFT
2260,PSBTS07-FSB,Bagley Twinspin - Faded Schoolbus,Buzzbaits,Bagley,19.9,2,9.95,2,9.95,-1,ACTIVE
2261,ShallowSB-misc,Shallow Sunny B Misc,Crankbaits,,19.9,2,9.95,2,,,
2262,PSBTS07-RSD,Bagley Twinspin - Realistic Shad,Buzzbaits,Bagley,19.9,2,9.95,1,9.95,0,ACTIVE
2263,TSPIN-misc,Bagley Twinspin - Misc Colors,Buzzbaits,Bagley,19.9,2,9.95,2,9.95,10,ACTIVE
2264,KDC12G-1,Kosher Dill Pickle Chips - 1/2 GALLON,Pickles,Jersey Pickles,19.49,1,19.49,1,24.99,756,ARCHIVED
2265,LS6-357PK8,Long ShotZ - GobyBryant,Baits,Z-Man Fishing Products,19.47,3,6.49,3,6.49,0,ARCHIVED
2266,14tpbj10,Tungsten Propellor Jig - 1/4oz,Jig Heads,1st Contact Tungsten,19.47,3,6.49,2,6.49,124,ACTIVE
2267,810067070867,Eagle Glider - Black Perch,Topwater,Raptor Lures,19.0,1,19.0,1,19.00,0,ARCHIVED
2268,sku-48025951633716,Duck Jerky Stick (Maple-Flavored) - 10,Beef Jerky,Ranch Hand Provisions,18.99,1,18.99,1,18.99,3,ACTIVE
2269,SHEAR-BLACK,"Beyond Fishing 6.5"" Pro Shears - Premium Braid Cutting Scissors - Black",Fishing Tools,Beyond Braid,18.99,1,18.99,1,18.99,5073,ACTIVE
2270,AC1024,Heavy Duty Stainless Steel Tongs with Bottle Opener,BBQ Accessories,Pit Barrel Cooker,18.99,1,18.99,1,18.99,1262,ACTIVE
2271,AC1015L10,"Stainless Steel 10"" Hanging Skewers (4-Pack)",BBQ Accessories,Pit Barrel Cooker,18.99,1,18.99,1,18.99,7051,ACTIVE
2272,LURE-848927078869,Interceptor - Natural Perch / Perch Sound,Crankbaits,Livingston Lures,18.99,1,18.99,1,18.99,95,ACTIVE
2273,GUIDEPROTECTION-9,Guide Package Protection - $18.62,Shipping Protection,Guide,18.62,1,18.62,1,18.62,-1,ARCHIVED
2274,GP-PROTECT-8,Guaranteed Shipping Protection - Level 8,Protection,MONSTERBASS,18.62,1,18.62,1,18.62,-1,ACTIVE
2275,2CTHMP01,Crappie Thumper - Alewife,Panfish Baits,Big Bite Baits,18.0,6,3.0,5,3.00,0,ARCHIVED
2276,Samshot8,Samatishot,Finesse baits,Samatis Baits,18.0,6,3.0,6,3.00,0,DRAFT
2277,YPAB04,Yappa Bug,Craws & Creatures,Lunkerhunt,18.0,2,9.0,2,9.00,0,ARCHIVED
2278,MB-STICKER-5,MB sticker,Stickers,MONSTERBASS,18.0,9,2.0,7,2.00,0,ARCHIVED
2279,LL-23,School Master - Brown Craw,Lipless Crankbait,Livingston Lures,17.99,1,17.99,1,17.99,0,DRAFT
2280,LL-21,School Master - Blue Back Chrome Shad,Lipless Crankbait,Livingston Lures,17.99,1,17.99,1,17.99,0,DRAFT
2281,1402-3,SPICY STEAK SAUCE - 3 Pack (7oz Flasks),BBQ Sauce,Rufus Teague,17.99,1,17.99,1,17.99,984,ACTIVE
2282,XTRSBCB01,Tournament Series Squarebill Crankbait - Blue Gill,Squarebill,XCalibur,17.98,2,8.99,2,8.99,0,ARCHIVED
2283,XTRSBCB07,Tournament Series Squarebill Crankbait - Silver Blue,Squarebill,XCalibur,17.98,2,8.99,2,8.99,0,ARCHIVED
2284,Rogue-misc,Smithwick Suspending Rogue - Random Colors,Jerkbaits,Smithwick,17.98,2,8.99,2,8.99,0,ARCHIVED
2285,ASDRB12196,Smithwick Suspending Rogue - Threadfin Shad,Jerkbaits,Smithwick,17.98,2,8.99,2,8.99,0,ARCHIVED
2286,CT3-5-15,Squarebill Crankbait - 3-5' Diver / AU Pro Blue,Squarebill,Ark Fishing,17.98,2,8.99,2,8.99,45,ACTIVE
2287,CT3-5-16,Squarebill Crankbait - 3-5' Diver / Sexy Shad,Squarebill,Ark Fishing,17.98,2,8.99,2,8.99,41,ACTIVE
2288,CT5-7-19,Squarebill Crankbait - 5-7' Diver / Pumpkin,Squarebill,Ark Fishing,17.98,2,8.99,2,8.99,7,ACTIVE
2289,SBFT38-04,Z-Man Sling Bladez Power Finesse Indiana Colorado Spinnerbait - Indiana & Colorado Blades / 3/8oz / Sexy Shad,Spinnerbaits,Z-Man Fishing Products,17.98,2,8.99,2,8.99,0,ARCHIVED
2290,CT3-5-03,Squarebill Crankbait - 3-5' Diver / Blueback Herring,Squarebill,Ark Fishing,17.98,2,8.99,2,8.99,43,ACTIVE
2291,CT3-5-09,Squarebill Crankbait - 3-5' Diver / Chart/Pearl,Squarebill,Ark Fishing,17.98,2,8.99,2,8.99,38,ACTIVE
2292,PT-BB1,Buzzbait - PRODUCT TESTING - 1,Buzzbaits,Brand X,17.98,2,8.99,2,8.99,-1,ARCHIVED
2293,PTCR-4,Crusher DT-4,,,17.98,2,8.99,2,,,
2294,PT-PF1,2026 Popping Frog - Product Testing - White,Frogs,Brand X,17.98,2,8.99,2,8.99,0,ARCHIVED
2295,PT-PF3,2026 Popping Frog - Product Testing - Green,Frogs,Brand X,17.98,2,8.99,1,8.99,0,ARCHIVED
2296,PTCR-6-mountaindo,Head Banger DT-6 - Mountain Do,Crankbaits,Brand X,17.98,2,8.99,2,9.99,0,ACTIVE
2297,PTCR-6-a&w,Head Banger DT-6 - A&W,Crankbaits,Brand X,17.98,2,8.99,2,9.99,0,ACTIVE
2298,PTCR-10-gizzard,Head Banger DT-12 - Gizzard Shad,Crankbaits,Brand X,17.98,2,8.99,2,8.99,94,ARCHIVED
2299,THD-19-003,"HD Mega-Mite 8"" - Watermelon Red",Craws & Creatures,Tackle HD,17.98,2,8.99,2,8.99,0,ARCHIVED
2300,PKC-25-300-FBM,Reaction Tackle Braided Fishing Line - Pink Camo - NEW - 25lb / 300yds,Braid,Reaction Tackle,17.98,1,17.98,1,17.98,12,ARCHIVED
2301,PTCR-8-goldenshiner,Head Banger DT-8 - Golden Shiner,Crankbaits,Brand X,17.98,2,8.99,1,8.99,0,ARCHIVED
2302,PTCR-10-summercrappie,Head Banger DT-12 - Summer Crappie,Crankbaits,Brand X,17.98,2,8.99,2,8.99,0,ARCHIVED
2303,NRD-30-300-FBM,Reaction Tackle Braided Fishing Line - NO FADE Red - 30lb / 300yds / NO FADE Red,Braid,Reaction Tackle,17.98,1,17.98,1,17.98,149,ARCHIVED
2304,NRD-20-300-FBM,Reaction Tackle Braided Fishing Line - NO FADE Red - 20lb / 300yds / NO FADE Red,Braid,Reaction Tackle,17.98,1,17.98,1,17.98,196,ARCHIVED
2305,BC-10-300-FBM,Reaction Tackle Braided Fishing Line - Blue Camo - 10lb / 300yds,Braid,Reaction Tackle,17.98,1,17.98,1,17.98,457,ARCHIVED
2306,US-4XGN-30-150-FBM,Reaction Tackle BRAIDED IN THE USA Fishing Line- 4X- NEW - X4 GREEN / 30LB / 150 yards,Braid,Reaction Tackle,17.98,1,17.98,1,17.98,13,ARCHIVED
2307,44FINSWIM-01,"Finesse Swimmer - 4.4"" / Pearl/Clear Belly",Soft Swimbaits,Big Bite Baits,17.97,3,5.99,3,5.99,0,ARCHIVED
2308,PSJBR516,Pacemaker Jig Series - Pulse Swim Jig - 5/16oz / Black/Red,Jigs,V&M Baits,17.97,3,5.99,3,5.99,0,DRAFT
2309,44FINSWIM-03,"Finesse Swimmer - 4.4"" / Pro Blue/Red Flake",Soft Swimbaits,Big Bite Baits,17.97,3,5.99,3,5.99,0,ARCHIVED
2310,MJFO34-BMC,Ike's Flip Out Jig - 3/4 oz. - Bamer Craw,Jig Heads,Missile Baits,17.97,3,5.99,2,5.99,0,ACTIVE
2311,810103812468,Tungsten Propellor Jig - 1/16 oz 2 pieces,Jig Heads,1st Contact Tungsten,17.97,3,5.99,3,5.99,0,ACTIVE
2312,TS5-557,"5"" Pro Stick - Green Pumpkin w/ Chartreuse  Tip",Worms,Vicious Fishing,17.97,3,5.99,3,5.99,0,ACTIVE
2313,TS5-304,"5"" Pro Stick - Black Blue",Worms,Vicious Fishing,17.97,3,5.99,2,5.99,0,ACTIVE
2314,RZR-BAB-055,Swim Jig - Baby Bass,Swim Jigs,Razor Custom Tackle,17.97,3,5.99,3,5.99,0,ARCHIVED
2315,TS5-316,"5"" Pro Stick - Junebug",Worms,Vicious Fishing,17.97,3,5.99,2,5.99,0,ACTIVE
2316,810103811935,Tungsten Worm Weights - Black / 1/4 oz - 3pk,Tungsten,1st Contact Tungsten,17.97,3,5.99,2,5.99,79,ACTIVE
2317,sku-39312956129341,Kastking Zephyr - SS Ceramic,Fishing Reel Accessories,Spool Hi-Speed Bearings,17.95,1,17.95,1,17.95,17928,ACTIVE
2318,RO4-805,"Rodent 4"" - Blue Craw Red Flake",Craws & Creatures,Strike King,17.85,3,5.95,3,5.95,0,ARCHIVED
2319,1.5TUBES-11025,Panfish Tube - Chartreuse Blue Glitter,Panfish Baits,Mizmo Baits,17.5,7,2.5,5,2.50,0,ARCHIVED
2320,425KMSPLT-02,Kamikaze Swimon Split Tail - 4.25 / Flamethrower,Craws & Creatures,Big Bite Baits,17.16,4,4.29,4,4.29,376,DRAFT
2321,425KMSPLT-01,Kamikaze Swimon Split Tail - 4.25 / Pearl,Craws & Creatures,Big Bite Baits,17.16,4,4.29,4,4.29,371,DRAFT
2322,425KMSPLT-05,Kamikaze Swimon Split Tail - 4.25 / Glow  Silver,Craws & Creatures,Big Bite Baits,17.16,4,4.29,4,4.29,177,DRAFT
2323,MB-RS-GPM,The Flutter Worm - Green Pumpkin Secret Sauce,,,17.07,3,5.69,3,,,
2324,MB-RS-BG,The Flutter Worm - Buttercup,,,17.07,3,5.69,3,,,
2325,MB-RS-WCP,The Flutter Worm - Watermelon Chartreuse Love,,,17.07,3,5.69,3,,,
2326,B8-roccit-perch,B8LAB Roccit Shad - Power Perch,Jerkbaits,B8 Lab,17.0,2,8.5,2,8.95,0,ARCHIVED
2327,B8-roccit-threadfin,B8LAB Roccit Shad - Thread Fin,Jerkbaits,B8 Lab,17.0,2,8.5,2,8.95,0,ARCHIVED
2328,AC1015L15,"Stainless Steel 15"" Hanging Skewers (2-Pack)",BBQ Accessories,Pit Barrel Cooker,16.99,1,16.99,1,16.99,11044,ACTIVE
2329,BMLARDRLTM$,Liz-ARD RL - Tennessee Money,Craws & Creatures,Bassmooch,16.77,3,5.59,3,5.59,62,ACTIVE
2330,BW8-85,KVD Bull Worm - Red Bug,Worms,Strike King,16.5,3,5.5,3,5.50,0,DRAFT
2331,CTHMP505,Cane Thumper - Green Pumpkin Blue Swirl,Soft Swimbaits,Big Bite Baits,16.5,3,5.5,3,5.50,0,ARCHIVED
2332,PFRRDWH114,Snap-On Floats,Terminal Tackle,Eagle Claw Fishing Tackle,16.5,11,1.5,4,1.50,8,ACTIVE
2333,MB-PDS-BLK-L,MONSTERBASS Shorts - Black / L,Hoodies & Outerwear,MONSTERBASS,16.22,1,16.22,1,19.95,-1,ARCHIVED
2334,MRCSP-57,Mr. Crappie Shadpole - Smokey Shad,Panfish Baits,Strike King,16.0,4,4.0,4,4.00,0,ARCHIVED
2335,LTFB608,Tungsten Fat Boy - Chartreuse Lime,Panfish Baits,Lindy,16.0,8,2.0,3,2.00,301,ACTIVE
2336,BGMG3SS249-10,Slab Slay'R - Electric Chicken Glo,Panfish Baits,Bobby Garland,16.0,4,4.0,4,4.00,0,ARCHIVED
2337,MB-WSHIRT-RETRO-2XL,Women’s Retro Logo Tee - 2X / Grey,Apparel,MONSTERBASS,16.0,1,16.0,1,16.00,0,ARCHIVED
2338,MB-WSHIRT-CLASSIC-GREY-2XL,Women’s Classic Logo Tee - 2X,Apparel,MONSTERBASS,16.0,1,16.0,1,10.00,0,ARCHIVED
2339,PBUG03,Popping Bug - Ghost,Topwater,Lunkerhunt,16.0,2,8.0,2,8.00,0,ARCHIVED
2340,PBUG06,Popping Bug - Texas Toad,Topwater,Lunkerhunt,16.0,2,8.0,2,8.00,0,ARCHIVED
2341,785249532627,Cast Cray Crap Slap Minner - Red Spec,Panfish Baits,Cast Cray Outdoors,16.0,4,4.0,3,4.00,0,ARCHIVED
2342,PBUG05,Popping Bug - Charcoal,Topwater,Lunkerhunt,16.0,2,8.0,2,8.00,0,ARCHIVED
